"","childid","s2_id","w8cf8p_80","w2sch0","nsch","scorevar","score","wave","calYear","acaYear","w1c","w2","w3","w1"
"2064",10014870,1843,523.428562,12.784643,16,"x6mscalk5",75.9545,"6",30,24,1,523.428562,12.784643,523.428562
"2065",10014978,1937,2075.180004,68.608006,16,"x6mscalk5",113.6581,"6",30,24,1,2075.180004,68.608006,2075.180004
"2066",10015070,1756,837.005675,71.831099,15,"x6mscalk5",59.5574,"6",30,24,1,837.005675,71.831099,837.005675
"2067",10015071,1555,1062.519489,49.461368,18,"x6mscalk5",74.6605,"6",30,24,1,1062.519489,49.461368,1062.519489
"2068",10015077,1302,689.225766,37.544854,20,"x6mscalk5",113.7143,"6",30,24,1,689.225766,37.544854,689.225766
"2069",10015084,1512,1171.47983,75.291633,15,"x6mscalk5",81.6868,"6",30,24,1,1171.47983,75.291633,1171.47983
"2070",10015127,1377,3040.065793,181.283467,17,"x6mscalk5",100.7597,"6",30,24,1,3040.065793,181.283467,3040.065793
"2071",10015190,1555,1836.936189,49.461368,18,"x6mscalk5",86.5133,"6",30,24,1,1836.936189,49.461368,1836.936189
"2072",10015325,1555,988.882712,49.461368,18,"x6mscalk5",71.8018,"6",30,24,1,988.882712,49.461368,988.882712
"2073",10015335,1017,1680.122919,36.765227,17,"x6mscalk5",105.4681,"6",30,24,1,1680.122919,36.765227,1680.122919
"2074",10015351,1218,1257.316609,24.807104,17,"x6mscalk5",100.634,"6",30,24,1,1257.316609,24.807104,1257.316609
"2075",10015360,1033,4968.689667,40.136887,15,"x6mscalk5",93.246,"6",30,24,1,4968.689667,40.136887,4968.689667
"2076",10015401,1555,1177.340728,49.461368,18,"x6mscalk5",88.471,"6",30,24,1,1177.340728,49.461368,1177.340728
"2077",10015526,1033,2453.322033,40.136887,15,"x6mscalk5",102.2295,"6",30,24,1,2453.322033,40.136887,2453.322033
"2078",10015561,2326,2371.455717,52.083427,15,"x6mscalk5",75.6982,"6",30,24,1,2371.455717,52.083427,2371.455717
"2079",10015608,1843,491.955113,12.784643,16,"x6mscalk5",90.898,"6",30,24,1,491.955113,12.784643,491.955113
"2080",10015616,1555,2187.013448,49.461368,18,"x6mscalk5",82.2003,"6",30,24,1,2187.013448,49.461368,2187.013448
"2081",10015990,2302,1025.074562,46.502141,20,"x6mscalk5",82.9714,"6",30,24,1,1025.074562,46.502141,1025.074562
"2082",10016021,1247,1029.093527,30.36913,18,"x6mscalk5",92.7398,"6",30,24,1,1029.093527,30.36913,1029.093527
"2083",10016050,1746,516.339904,92.9635709999999,17,"x6mscalk5",112.1864,"6",30,24,1,516.339904,92.9635709999999,516.339904
"2084",10016117,1521,606.352565,53.744947,15,"x6mscalk5",90.6094,"6",30,24,1,606.352565,53.744947,606.352565
"2085",10016231,2006,844.448383,32.830566,18,"x6mscalk5",113.8868,"6",30,24,1,844.448383,32.830566,844.448383
"2086",10016290,1843,500.953694,12.784643,16,"x6mscalk5",88.2161,"6",30,24,1,500.953694,12.784643,500.953694
"2087",10016309,1756,519.47327,71.831099,15,"x6mscalk5",72.2633,"6",30,24,1,519.47327,71.831099,519.47327
"2088",10016403,2327,749.727604,63.196283,16,"x6mscalk5",112.0656,"6",30,24,1,749.727604,63.196283,749.727604
"2089",10016420,1033,1132.779482,40.136887,15,"x6mscalk5",111.3885,"6",30,24,1,1132.779482,40.136887,1132.779482
"2090",10016494,2006,1178.779218,32.830566,18,"x6mscalk5",91.7491,"6",30,24,1,1178.779218,32.830566,1178.779218
"2091",10016525,1088,1247.346842,37.162299,15,"x6mscalk5",71.1223,"6",30,24,1,1247.346842,37.162299,1247.346842
"2092",10016549,1555,988.882712,49.461368,18,"x6mscalk5",78.0698,"6",30,24,1,988.882712,49.461368,988.882712
"2093",10016557,1555,1527.238951,49.461368,18,"x6mscalk5",67.9904,"6",30,24,1,1527.238951,49.461368,1527.238951
"2094",10016643,2006,1226.005825,32.830566,18,"x6mscalk5",123.2223,"6",30,24,1,1226.005825,32.830566,1226.005825
"2095",10016650,2326,2122.085295,52.083427,15,"x6mscalk5",83.6849,"6",30,24,1,2122.085295,52.083427,2122.085295
"2096",10016688,1017,1628.525775,36.765227,17,"x6mscalk5",89.1719,"6",30,24,1,1628.525775,36.765227,1628.525775
"2097",10016763,1746,299.794472,92.9635709999999,17,"x6mscalk5",99.1472,"6",30,24,1,299.794472,92.9635709999999,299.794472
"2098",10016870,1555,1177.340728,49.461368,18,"x6mscalk5",66.4266,"6",30,24,1,1177.340728,49.461368,1177.340728
"2099",10016941,2327,663.055877,63.196283,16,"x6mscalk5",112.1058,"6",30,24,1,663.055877,63.196283,663.055877
"2100",10016954,1746,250.233607,92.9635709999999,17,"x6mscalk5",107.4285,"6",30,24,1,250.233607,92.9635709999999,250.233607
"2101",10017071,1512,595.285104,75.291633,15,"x6mscalk5",94.5614,"6",30,24,1,595.285104,75.291633,595.285104
"2102",10017076,1843,561.954496,12.784643,16,"x6mscalk5",72.7258,"6",30,24,1,561.954496,12.784643,561.954496
"2103",10017101,1377,2548.789438,181.283467,17,"x6mscalk5",86.2174,"6",30,24,1,2548.789438,181.283467,2548.789438
"2104",10017118,1521,1006.293022,53.744947,15,"x6mscalk5",96.8331999999999,"6",30,24,1,1006.293022,53.744947,1006.293022
"2105",10017176,2302,1904.165718,46.502141,20,"x6mscalk5",87.3675,"6",30,24,1,1904.165718,46.502141,1904.165718
"2106",10017232,1543,865.399061,57.501349,17,"x6mscalk5",60.9469,"6",30,24,1,865.399061,57.501349,865.399061
"2107",10017300,1218,1064.588684,24.807104,17,"x6mscalk5",92.4736999999999,"6",30,24,1,1064.588684,24.807104,1064.588684
"2108",10017304,1017,4030.09069,36.765227,17,"x6mscalk5",72.9775,"6",30,24,1,4030.09069,36.765227,4030.09069
"2109",10017465,2326,1414.591345,52.083427,15,"x6mscalk5",58.0929,"6",30,24,1,1414.591345,52.083427,1414.591345
"2110",10017552,1543,1159.840355,57.501349,17,"x6mscalk5",101.0884,"6",30,24,1,1159.840355,57.501349,1159.840355
"2111",10017556,1302,420.891659,37.544854,20,"x6mscalk5",87.1199,"6",30,24,1,420.891659,37.544854,420.891659
"2112",10017785,2326,1188.156404,52.083427,15,"x6mscalk5",70.0457,"6",30,24,1,1188.156404,52.083427,1188.156404
"2113",10017847,1512,330.66292,75.291633,15,"x6mscalk5",89.4371,"6",30,24,1,330.66292,75.291633,330.66292
"2114",10017929,1377,3040.065793,181.283467,17,"x6mscalk5",112.6613,"6",30,24,1,3040.065793,181.283467,3040.065793
"2115",10017942,1088,3416.250159,37.162299,15,"x6mscalk5",70.5183,"6",30,24,1,3416.250159,37.162299,3416.250159
"2116",10017962,1218,2244.543206,24.807104,17,"x6mscalk5",93.0299,"6",30,24,1,2244.543206,24.807104,2244.543206
"2117",10018001,2326,1188.156404,52.083427,15,"x6mscalk5",78.5631,"6",30,24,1,1188.156404,52.083427,1188.156404
"2118",10018163,2326,1188.156404,52.083427,15,"x6mscalk5",54.9983,"6",30,24,1,1188.156404,52.083427,1188.156404
"2119",10000046,2006,1226.005825,32.830566,18,"x7mscalk5",100.9382,"7",42,33,1,1226.005825,32.830566,1226.005825
"2120",10000075,2006,1226.005825,32.830566,18,"x7mscalk5",114.9907,"7",42,33,1,1226.005825,32.830566,1226.005825
"2121",10000129,1756,828.900467,71.831099,15,"x7mscalk5",119.4172,"7",42,33,1,828.900467,71.831099,828.900467
"2122",10000248,1906,3654.683577,181.283467,18,"x7mscalk5",92.7898,"7",42,33,1,3654.683577,181.283467,3654.683577
"2123",10000279,1088,672.392138,37.162299,15,"x7mscalk5",121.8262,"7",42,33,1,672.392138,37.162299,672.392138
"2124",10000281,1066,2888.37666,59.788467,18,"x7mscalk5",132.9599,"7",42,33,1,2888.37666,59.788467,2888.37666
"2125",10000282,1555,988.882712,49.461368,18,"x7mscalk5",67.8957,"7",42,33,1,988.882712,49.461368,988.882712
"2126",10000323,1088,712.867314,37.162299,15,"x7mscalk5",126.0186,"7",42,33,1,712.867314,37.162299,712.867314
"2127",10000337,1843,970.427184999999,12.784643,16,"x7mscalk5",105.776,"7",42,33,1,970.427184999999,12.784643,970.427184999999
"2128",10000429,1033,2358.818343,40.136887,15,"x7mscalk5",123.8155,"7",42,33,1,2358.818343,40.136887,2358.818343
"2129",10000487,1088,718.078922,37.162299,15,"x7mscalk5",103.6233,"7",42,33,1,718.078922,37.162299,718.078922
"2130",10000554,1555,1761.690437,49.461368,18,"x7mscalk5",106.4021,"7",42,33,1,1761.690437,49.461368,1761.690437
"2131",10000620,1543,865.399061,57.501349,17,"x7mscalk5",103.0373,"7",42,33,1,865.399061,57.501349,865.399061
"2132",10000656,2006,996.315966,32.830566,18,"x7mscalk5",85.8317,"7",42,33,1,996.315966,32.830566,996.315966
"2133",10000719,1302,874.032009999999,37.544854,20,"x7mscalk5",128.2962,"7",42,33,1,874.032009999999,37.544854,874.032009999999
"2134",10000773,1843,327.106542,12.784643,16,"x7mscalk5",84.6252,"7",42,33,1,327.106542,12.784643,327.106542
"2135",10000864,1088,1825.505831,37.162299,15,"x7mscalk5",122.4211,"7",42,33,1,1825.505831,37.162299,1825.505831
"2136",10000883,1247,1274.30179,30.36913,18,"x7mscalk5",115.6966,"7",42,33,1,1274.30179,30.36913,1274.30179
"2137",10000893,1377,1557.860744,181.283467,17,"x7mscalk5",122.2335,"7",42,33,1,1557.860744,181.283467,1557.860744
"2138",10000920,2006,1226.005825,32.830566,18,"x7mscalk5",142.2108,"7",42,33,1,1226.005825,32.830566,1226.005825
"2139",10000936,1033,1323.848258,40.136887,15,"x7mscalk5",111.7493,"7",42,33,1,1323.848258,40.136887,1323.848258
"2140",10000992,1017,3228.760025,36.765227,17,"x7mscalk5",86.8214,"7",42,33,1,3228.760025,36.765227,3228.760025
"2141",10001048,1521,630.645472,53.744947,15,"x7mscalk5",92.9176,"7",42,33,1,630.645472,53.744947,630.645472
"2142",10001083,1906,2202.168468,181.283467,18,"x7mscalk5",81.9185,"7",42,33,1,2202.168468,181.283467,2202.168468
"2143",10001099,1746,299.794472,92.9635709999999,17,"x7mscalk5",133.1912,"7",42,33,1,299.794472,92.9635709999999,299.794472
"2144",10001101,1937,1071.031962,68.608006,16,"x7mscalk5",100.3406,"7",42,33,1,1071.031962,68.608006,1071.031962
"2145",10001156,1937,860.694707,68.608006,16,"x7mscalk5",93.3531,"7",42,33,1,860.694707,68.608006,860.694707
"2146",10001244,1218,1993.900846,24.807104,17,"x7mscalk5",97.7543,"7",42,33,1,1993.900846,24.807104,1993.900846
"2147",10001253,2302,2261.297566,46.502141,20,"x7mscalk5",107.3848,"7",42,33,1,2261.297566,46.502141,2261.297566
"2148",10001325,1937,634.851225,68.608006,16,"x7mscalk5",100.3072,"7",42,33,1,634.851225,68.608006,634.851225
"2149",10001367,1247,1029.093527,30.36913,18,"x7mscalk5",123.5069,"7",42,33,1,1029.093527,30.36913,1029.093527
"2150",10001377,1302,874.032009999999,37.544854,20,"x7mscalk5",102.6732,"7",42,33,1,874.032009999999,37.544854,874.032009999999
"2151",10001477,1302,1173.263352,37.544854,20,"x7mscalk5",128.6659,"7",42,33,1,1173.263352,37.544854,1173.263352
"2152",10001483,1218,2522.090935,24.807104,17,"x7mscalk5",105.0887,"7",42,33,1,2522.090935,24.807104,2522.090935
"2153",10001512,1066,1626.092296,59.788467,18,"x7mscalk5",83.0349,"7",42,33,1,1626.092296,59.788467,1626.092296
"2154",10001617,1247,838.036215,30.36913,18,"x7mscalk5",88.8112,"7",42,33,1,838.036215,30.36913,838.036215
"2155",10001700,1033,1323.848258,40.136887,15,"x7mscalk5",124.0982,"7",42,33,1,1323.848258,40.136887,1323.848258
"2156",10001701,1512,312.247745,75.291633,15,"x7mscalk5",101.14,"7",42,33,1,312.247745,75.291633,312.247745
"2157",10001729,1512,326.983321,75.291633,15,"x7mscalk5",72.5253,"7",42,33,1,326.983321,75.291633,326.983321
"2158",10001751,1906,3449.253945,181.283467,18,"x7mscalk5",111.4522,"7",42,33,1,3449.253945,181.283467,3449.253945
"2159",10001764,1756,1197.579747,71.831099,15,"x7mscalk5",109.5385,"7",42,33,1,1197.579747,71.831099,1197.579747
"2160",10001844,2302,1091.742064,46.502141,20,"x7mscalk5",98.6968,"7",42,33,1,1091.742064,46.502141,1091.742064
"2161",10001854,1377,1557.860744,181.283467,17,"x7mscalk5",99.875,"7",42,33,1,1557.860744,181.283467,1557.860744
"2162",10001868,1066,1722.938614,59.788467,18,"x7mscalk5",80.7699,"7",42,33,1,1722.938614,59.788467,1722.938614
"2163",10001897,1377,3040.065793,181.283467,17,"x7mscalk5",125.0146,"7",42,33,1,3040.065793,181.283467,3040.065793
"2164",10001902,1017,1724.766085,36.765227,17,"x7mscalk5",110.0333,"7",42,33,1,1724.766085,36.765227,1724.766085
"2165",10001963,2302,985.587969,46.502141,20,"x7mscalk5",51.0415,"7",42,33,1,985.587969,46.502141,985.587969
"2166",10002089,1843,309.505968,12.784643,16,"x7mscalk5",70.6513,"7",42,33,1,309.505968,12.784643,309.505968
"2167",10002116,1088,1878.459338,37.162299,15,"x7mscalk5",119.0482,"7",42,33,1,1878.459338,37.162299,1878.459338
"2168",10002197,2302,1025.074562,46.502141,20,"x7mscalk5",81.273,"7",42,33,1,1025.074562,46.502141,1025.074562
"2169",10002279,1017,1399.668026,36.765227,17,"x7mscalk5",109.1029,"7",42,33,1,1399.668026,36.765227,1399.668026
"2170",10002295,1302,490.255734,37.544854,20,"x7mscalk5",112.3295,"7",42,33,1,490.255734,37.544854,490.255734
"2171",10002378,2302,1025.074562,46.502141,20,"x7mscalk5",82.943,"7",42,33,1,1025.074562,46.502141,1025.074562
"2172",10002449,2302,1025.074562,46.502141,20,"x7mscalk5",69.2936,"7",42,33,1,1025.074562,46.502141,1025.074562
"2173",10002488,2302,1311.308754,46.502141,20,"x7mscalk5",111.0511,"7",42,33,1,1311.308754,46.502141,1311.308754
"2174",10002534,1302,307.88371,37.544854,20,"x7mscalk5",134.8125,"7",42,33,1,307.88371,37.544854,307.88371
"2175",10002558,1543,674.240108,57.501349,17,"x7mscalk5",130.5066,"7",42,33,1,674.240108,57.501349,674.240108
"2176",10002569,1543,2090.696287,57.501349,17,"x7mscalk5",121.6599,"7",42,33,1,2090.696287,57.501349,2090.696287
"2177",10002659,2326,1414.591345,52.083427,15,"x7mscalk5",121.2777,"7",42,33,1,1414.591345,52.083427,1414.591345
"2178",10002827,1017,2347.964709,36.765227,17,"x7mscalk5",121.7312,"7",42,33,1,2347.964709,36.765227,2347.964709
"2179",10002894,1512,864.651668,75.291633,15,"x7mscalk5",118.1969,"7",42,33,1,864.651668,75.291633,864.651668
"2180",10002915,1906,2548.789438,181.283467,18,"x7mscalk5",81.4064,"7",42,33,1,2548.789438,181.283467,2548.789438
"2181",10002939,1218,1223.728947,24.807104,17,"x7mscalk5",125.0596,"7",42,33,1,1223.728947,24.807104,1223.728947
"2182",10002945,2302,916.985905,46.502141,20,"x7mscalk5",123.7016,"7",42,33,1,916.985905,46.502141,916.985905
"2183",10002958,1247,2187.235506,30.36913,18,"x7mscalk5",108.8698,"7",42,33,1,2187.235506,30.36913,2187.235506
"2184",10002977,1066,1722.938614,59.788467,18,"x7mscalk5",113.2923,"7",42,33,1,1722.938614,59.788467,1722.938614
"2185",10003017,1033,1178.163155,40.136887,15,"x7mscalk5",121.747,"7",42,33,1,1178.163155,40.136887,1178.163155
"2186",10003260,2327,722.165074,63.196283,16,"x7mscalk5",111.98,"7",42,33,1,722.165074,63.196283,722.165074
"2187",10003403,1906,3654.683577,181.283467,18,"x7mscalk5",88.3653,"7",42,33,1,3654.683577,181.283467,3654.683577
"2188",10003564,1521,1006.293022,53.744947,15,"x7mscalk5",81.2885,"7",42,33,1,1006.293022,53.744947,1006.293022
"2189",10003566,1066,1447.146241,59.788467,18,"x7mscalk5",109.2706,"7",42,33,1,1447.146241,59.788467,1447.146241
"2190",10003688,2326,1188.156404,52.083427,15,"x7mscalk5",95.2414,"7",42,33,1,1188.156404,52.083427,1188.156404
"2191",10003772,1302,1834.577938,37.544854,20,"x7mscalk5",123.1625,"7",42,33,1,1834.577938,37.544854,1834.577938
"2192",10003775,2006,1226.005825,32.830566,18,"x7mscalk5",123.0582,"7",42,33,1,1226.005825,32.830566,1226.005825
"2193",10003827,1017,4069.342411,36.765227,17,"x7mscalk5",117.3593,"7",42,33,1,4069.342411,36.765227,4069.342411
"2194",10003920,2006,779.076193,32.830566,18,"x7mscalk5",132.1658,"7",42,33,1,779.076193,32.830566,779.076193
"2195",10003923,2327,859.792919,63.196283,16,"x7mscalk5",110.3477,"7",42,33,1,859.792919,63.196283,859.792919
"2196",10003999,1906,1497.850853,181.283467,18,"x7mscalk5",111.9573,"7",42,33,1,1497.850853,181.283467,1497.850853
"2197",10004007,1302,307.88371,37.544854,20,"x7mscalk5",134.9737,"7",42,33,1,307.88371,37.544854,307.88371
"2198",10004120,1843,327.106542,12.784643,16,"x7mscalk5",98.1945,"7",42,33,1,327.106542,12.784643,327.106542
"2199",10004164,1543,2070.530024,57.501349,17,"x7mscalk5",124.2571,"7",42,33,1,2070.530024,57.501349,2070.530024
"2200",10004282,1906,1702.941251,181.283467,18,"x7mscalk5",70.8692,"7",42,33,1,1702.941251,181.283467,1702.941251
"2201",10004285,1066,2688.200803,59.788467,18,"x7mscalk5",103.0548,"7",42,33,1,2688.200803,59.788467,2688.200803
"2202",10004316,2302,1151.829581,46.502141,20,"x7mscalk5",118.8266,"7",42,33,1,1151.829581,46.502141,1151.829581
"2203",10004482,2327,1691.85491,63.196283,16,"x7mscalk5",82.1736,"7",42,33,1,1691.85491,63.196283,1691.85491
"2204",10004540,1512,602.310904,75.291633,15,"x7mscalk5",94.6331,"7",42,33,1,602.310904,75.291633,602.310904
"2205",10004544,1218,3448.341875,24.807104,17,"x7mscalk5",100.7673,"7",42,33,1,3448.341875,24.807104,3448.341875
"2206",10004684,1066,2584.649418,59.788467,18,"x7mscalk5",116.1344,"7",42,33,1,2584.649418,59.788467,2584.649418
"2207",10004734,1033,2358.818343,40.136887,15,"x7mscalk5",106.4363,"7",42,33,1,2358.818343,40.136887,2358.818343
"2208",10004746,2327,663.055877,63.196283,16,"x7mscalk5",120.8235,"7",42,33,1,663.055877,63.196283,663.055877
"2209",10004758,2327,789.418885999999,63.196283,16,"x7mscalk5",87.6694,"7",42,33,1,789.418885999999,63.196283,789.418885999999
"2210",10004808,1017,1628.525775,36.765227,17,"x7mscalk5",126.694,"7",42,33,1,1628.525775,36.765227,1628.525775
"2211",10004831,2302,985.587969,46.502141,20,"x7mscalk5",111.2104,"7",42,33,1,985.587969,46.502141,985.587969
"2212",10004861,1843,309.505968,12.784643,16,"x7mscalk5",87.0432,"7",42,33,1,309.505968,12.784643,309.505968
"2213",10004909,2302,1311.308754,46.502141,20,"x7mscalk5",79.5031,"7",42,33,1,1311.308754,46.502141,1311.308754
"2214",10005021,1302,577.846491,37.544854,20,"x7mscalk5",93.5351,"7",42,33,1,577.846491,37.544854,577.846491
"2215",10005022,1843,268.867967,12.784643,16,"x7mscalk5",126.0361,"7",42,33,1,268.867967,12.784643,268.867967
"2216",10005042,1543,982.054089,57.501349,17,"x7mscalk5",123.9491,"7",42,33,1,982.054089,57.501349,982.054089
"2217",10005113,1017,4030.09069,36.765227,17,"x7mscalk5",102.6754,"7",42,33,1,4030.09069,36.765227,4030.09069
"2218",10005167,2327,789.418885999999,63.196283,16,"x7mscalk5",123.1074,"7",42,33,1,789.418885999999,63.196283,789.418885999999
"2219",10005187,1302,692.406722,37.544854,20,"x7mscalk5",133.6117,"7",42,33,1,692.406722,37.544854,692.406722
"2220",10005260,1543,1862.03364,57.501349,17,"x7mscalk5",129.9321,"7",42,33,1,1862.03364,57.501349,1862.03364
"2221",10005365,1066,1722.938614,59.788467,18,"x7mscalk5",95.0003,"7",42,33,1,1722.938614,59.788467,1722.938614
"2222",10005387,2327,838.317395,63.196283,16,"x7mscalk5",96.9648,"7",42,33,1,838.317395,63.196283,838.317395
"2223",10005440,1937,828.953239,68.608006,16,"x7mscalk5",107.7771,"7",42,33,1,828.953239,68.608006,828.953239
"2224",10005499,1218,1150.200682,24.807104,17,"x7mscalk5",124.9599,"7",42,33,1,1150.200682,24.807104,1150.200682
"2225",10005530,2326,1414.591345,52.083427,15,"x7mscalk5",97.3406,"7",42,33,1,1414.591345,52.083427,1414.591345
"2226",10005539,1066,1454.629517,59.788467,18,"x7mscalk5",114.3923,"7",42,33,1,1454.629517,59.788467,1454.629517
"2227",10005558,1247,2274.864902,30.36913,18,"x7mscalk5",89.4936999999999,"7",42,33,1,2274.864902,30.36913,2274.864902
"2228",10005581,2327,1544.103279,63.196283,16,"x7mscalk5",114.2216,"7",42,33,1,1544.103279,63.196283,1544.103279
"2229",10005608,1512,404.89559,75.291633,15,"x7mscalk5",105.9929,"7",42,33,1,404.89559,75.291633,404.89559
"2230",10005728,1906,1557.860744,181.283467,18,"x7mscalk5",112.3151,"7",42,33,1,1557.860744,181.283467,1557.860744
"2231",10005879,1937,554.73582,68.608006,16,"x7mscalk5",69.1322,"7",42,33,1,554.73582,68.608006,554.73582
"2232",10005978,1066,1541.263906,59.788467,18,"x7mscalk5",111.6689,"7",42,33,1,1541.263906,59.788467,1541.263906
"2233",10006006,1521,556.72262,53.744947,15,"x7mscalk5",100.0177,"7",42,33,1,556.72262,53.744947,556.72262
"2234",10006027,1088,746.848033,37.162299,15,"x7mscalk5",119.6304,"7",42,33,1,746.848033,37.162299,746.848033
"2235",10006029,1247,2556.162043,30.36913,18,"x7mscalk5",90.2003,"7",42,33,1,2556.162043,30.36913,2556.162043
"2236",10006057,1906,3415.983421,181.283467,18,"x7mscalk5",111.8544,"7",42,33,1,3415.983421,181.283467,3415.983421
"2237",10006058,1937,862.164419,68.608006,16,"x7mscalk5",122.0615,"7",42,33,1,862.164419,68.608006,862.164419
"2238",10006065,2006,1235.910751,32.830566,18,"x7mscalk5",126.0088,"7",42,33,1,1235.910751,32.830566,1235.910751
"2239",10006223,1906,1854.752723,181.283467,18,"x7mscalk5",101.8057,"7",42,33,1,1854.752723,181.283467,1854.752723
"2240",10006271,1066,1554.907439,59.788467,18,"x7mscalk5",107.304,"7",42,33,1,1554.907439,59.788467,1554.907439
